"Catalogo de sismos - Servicio Sismologico Nacional (SSN) | UNAM - Mexico."
"Informacion sujeta a cambios. Archivo generado el 2020-04-21 a las 14:16:10 (tiempo del centro de Mexico)."
"Sismicidad del 1900-01-01 al 2020-04-21, todas las magnitudes, todas las profundidades, lat. 19.44 a 19.54, long. -102.21 a -102.09."
"Total: 1233 eventos."
Fecha,Hora,Magnitud,Latitud,Longitud,Profundidad,"Referencia de localizacion","Fecha UTC","Hora UTC","Estatus"
2020-02-03,06:18:18,3.5,19.45,-102.12,21.0,"4 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,12:18:18,verificado
2020-02-03,06:38:32,3.4,19.46,-102.17,17.0,"7 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,12:38:32,verificado
2020-02-03,06:41:04,3.5,19.53,-102.13,20.0,"13 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,12:41:04,verificado
2020-02-03,08:03:06,3.6,19.53,-102.19,21.0,"14 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,14:03:06,verificado
2020-02-03,08:26:18,3.3,19.44,-102.21,15.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,14:26:18,verificado
2020-02-03,08:27:34,3.6,19.47,-102.21,13.0,"10 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,14:27:34,verificado
2020-02-03,09:00:23,3.6,19.44,-102.14,24.0,"3 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,15:00:23,verificado
2020-02-03,10:03:15,3.4,19.49,-102.21,16.0,"12 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,16:03:15,verificado
2020-02-03,10:36:58,3.4,19.46,-102.16,14.0,"5 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,16:36:58,verificado
2020-02-03,11:09:32,3.4,19.45,-102.15,21.0,"5 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,17:09:32,verificado
2020-02-03,11:21:18,3.5,19.46,-102.2,15.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,17:21:18,verificado
2020-02-03,11:30:25,3.7,19.47,-102.21,15.0,"11 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,17:30:25,verificado
2020-02-03,11:43:20,3.5,19.46,-102.14,8.0,"5 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,17:43:20,verificado
2020-02-03,12:13:45,3.7,19.46,-102.2,15.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,18:13:45,verificado
2020-02-03,12:14:53,3.6,19.5,-102.19,15.0,"11 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,18:14:53,verificado
2020-02-03,12:39:17,3.7,19.48,-102.12,24.0,"7 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,18:39:17,verificado
2020-02-03,13:10:58,3.7,19.46,-102.19,13.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,19:10:58,verificado
2020-02-03,13:14:24,3.7,19.48,-102.15,21.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,19:14:24,verificado
2020-02-03,13:16:05,3.5,19.52,-102.15,20.0,"12 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,19:16:05,verificado
2020-02-03,13:17:18,3.5,19.51,-102.12,20.0,"10 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,19:17:18,verificado
2020-02-03,13:22:25,3.7,19.51,-102.13,20.0,"10 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,19:22:25,verificado
2020-02-03,13:38:27,3.6,19.45,-102.16,15.0,"5 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,19:38:27,verificado
2020-02-03,14:35:39,3.6,19.47,-102.19,21.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,20:35:39,verificado
2020-02-03,15:27:14,3.6,19.45,-102.11,24.0,"5 km al NORESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,21:27:14,verificado
2020-02-03,15:44:20,3.5,19.49,-102.14,21.0,"8 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,21:44:20,verificado
2020-02-03,15:49:10,3.5,19.47,-102.15,11.0,"6 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,21:49:10,verificado
2020-02-03,15:50:37,3.7,19.46,-102.13,20.0,"5 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,21:50:37,verificado
2020-02-03,16:05:01,3.6,19.46,-102.16,21.0,"6 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,22:05:01,verificado
2020-02-03,16:08:19,3.5,19.44,-102.16,15.0,"4 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,22:08:19,verificado
2020-02-03,16:08:19,3.6,19.45,-102.19,15.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,22:08:19,verificado
2020-02-03,16:12:27,3.6,19.45,-102.14,21.0,"4 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,22:12:27,verificado
2020-02-03,16:34:41,3.6,19.45,-102.14,21.0,"4 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,22:34:41,verificado
2020-02-03,16:54:06,3.7,19.44,-102.18,15.0,"6 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,22:54:06,verificado
2020-02-03,17:04:52,3.6,19.52,-102.14,21.0,"12 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,23:04:52,verificado
2020-02-03,17:20:37,3.7,19.47,-102.14,21.0,"6 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,23:20:37,verificado
2020-02-03,17:28:27,3.7,19.51,-102.18,15.0,"11 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,23:28:27,verificado
2020-02-03,17:29:36,3.7,19.47,-102.14,23.0,"7 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,23:29:36,verificado
2020-02-03,17:33:19,3.6,19.44,-102.14,15.0,"3 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,23:33:19,verificado
2020-02-03,17:40:26,3.8,19.49,-102.13,24.0,"8 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,23:40:26,verificado
2020-02-03,17:54:02,3.6,19.46,-102.19,12.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,23:54:02,verificado
2020-02-03,17:58:50,3.9,19.49,-102.12,25.0,"9 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,23:58:50,verificado
2020-02-03,18:19:44,3.7,19.46,-102.19,15.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,00:19:44,verificado
2020-02-03,18:24:22,3.6,19.48,-102.15,21.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,00:24:22,verificado
2020-02-03,18:25:34,3.6,19.45,-102.17,15.0,"6 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,00:25:34,verificado
2020-02-03,18:30:38,3.7,19.51,-102.17,16.0,"12 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,00:30:38,verificado
2020-02-03,18:31:08,3.7,19.46,-102.16,21.0,"6 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,00:31:08,verificado
2020-02-03,18:38:24,3.7,19.46,-102.16,21.0,"5 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,00:38:24,verificado
2020-02-03,18:49:43,3.7,19.46,-102.19,14.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,00:49:43,verificado
2020-02-03,18:52:13,3.6,19.48,-102.14,21.0,"7 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,00:52:13,verificado
2020-02-03,18:55:32,3.7,19.49,-102.16,21.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,00:55:32,verificado
2020-02-03,18:56:08,3.5,19.51,-102.13,22.0,"10 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,00:56:08,verificado
2020-02-03,19:08:09,3.6,19.49,-102.17,15.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,01:08:09,verificado
2020-02-03,19:10:31,3.4,19.49,-102.13,16.0,"8 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,01:10:31,verificado
2020-02-03,19:14:28,3.8,19.46,-102.14,10.0,"5 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,01:14:28,verificado
2020-02-03,19:27:01,3.4,19.5,-102.16,10.0,"10 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,01:27:01,verificado
2020-02-03,19:30:35,3.6,19.47,-102.19,11.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,01:30:35,verificado
2020-02-03,19:47:31,3.8,19.44,-102.19,22.0,"7 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,01:47:31,verificado
2020-02-03,19:51:15,3.3,19.46,-102.15,15.0,"5 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,01:51:15,verificado
2020-02-03,19:55:27,3.5,19.48,-102.19,11.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,01:55:27,verificado
2020-02-03,19:57:28,3.5,19.51,-102.18,15.0,"12 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,01:57:28,verificado
2020-02-03,20:07:54,3.5,19.52,-102.17,15.0,"12 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,02:07:54,verificado
2020-02-03,20:09:04,3.2,19.46,-102.16,10.0,"6 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,02:09:04,verificado
2020-02-03,20:12:31,3.6,19.51,-102.17,8.0,"12 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,02:12:31,verificado
2020-02-03,20:15:37,3.5,19.48,-102.17,17.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,02:15:37,verificado
2020-02-03,20:19:30,3.4,19.47,-102.18,11.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,02:19:30,verificado
2020-02-03,21:02:11,3.4,19.44,-102.18,15.0,"6 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,03:02:11,verificado
2020-02-03,21:02:48,3.4,19.46,-102.14,19.0,"4 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,03:02:48,verificado
2020-02-03,21:03:43,3.6,19.49,-102.13,21.0,"8 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,03:03:43,verificado
2020-02-03,21:09:31,3.5,19.44,-102.18,11.0,"6 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,03:09:31,verificado
2020-02-03,21:11:09,3.6,19.47,-102.16,19.0,"7 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,03:11:09,verificado
2020-02-03,21:17:27,3.5,19.47,-102.16,15.0,"7 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,03:17:27,verificado
2020-02-03,21:18:14,3.6,19.47,-102.14,21.0,"7 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,03:18:14,verificado
2020-02-03,21:18:53,3.6,19.48,-102.1,23.0,"7 km al NOROESTE de URUAPAN, MICH",2020-02-04,03:18:53,verificado
2020-02-03,21:20:54,3.8,19.48,-102.15,21.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,03:20:54,verificado
2020-02-03,21:23:34,3.6,19.47,-102.19,17.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,03:23:34,verificado
2020-02-03,21:28:28,3.5,19.46,-102.16,15.0,"6 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,03:28:28,verificado
2020-02-03,21:31:28,3.5,19.49,-102.16,15.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,03:31:28,verificado
2020-02-03,21:34:19,3.8,19.5,-102.14,21.0,"9 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,03:34:19,verificado
2020-02-03,21:41:48,3.4,19.53,-102.15,15.0,"13 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,03:41:48,verificado
2020-02-03,21:50:41,3.3,19.47,-102.16,12.0,"6 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,03:50:41,verificado
2020-02-03,21:51:48,3.8,19.46,-102.19,15.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,03:51:48,verificado
2020-02-03,22:08:59,3.7,19.44,-102.18,11.0,"6 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,04:08:59,verificado
2020-02-03,22:24:47,3.4,19.46,-102.15,21.0,"5 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,04:24:47,verificado
2020-02-03,22:59:05,3.7,19.44,-102.15,9.0,"4 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,04:59:05,verificado
2020-02-03,23:02:33,3.5,19.46,-102.21,13.0,"10 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,05:02:33,verificado
2020-02-03,23:05:50,3.6,19.47,-102.19,15.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,05:05:50,verificado
2020-02-03,23:07:11,3.4,19.53,-102.16,15.0,"13 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,05:07:11,verificado
2020-02-03,23:08:45,3.4,19.46,-102.19,11.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,05:08:45,verificado
2020-02-03,23:10:49,3.5,19.51,-102.18,12.0,"11 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,05:10:49,verificado
2020-02-03,23:17:39,3.5,19.47,-102.2,15.0,"10 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,05:17:39,verificado
2020-02-03,23:20:05,3.4,19.53,-102.2,10.0,"14 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,05:20:05,verificado
2020-02-03,23:28:39,3.6,19.51,-102.16,15.0,"11 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,05:28:39,verificado
2020-02-03,23:36:17,3.4,19.46,-102.18,11.0,"7 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,05:36:17,verificado
2020-02-03,23:43:11,3.4,19.45,-102.15,9.0,"4 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,05:43:11,verificado
2020-02-03,23:45:11,3.7,19.47,-102.16,22.0,"7 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,05:45:11,verificado
2020-02-03,23:50:34,3.4,19.48,-102.19,15.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,05:50:34,verificado
2020-02-03,23:51:03,3.5,19.5,-102.14,15.0,"9 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,05:51:03,verificado
2020-02-04,00:00:59,3.5,19.46,-102.18,17.0,"7 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,06:00:59,verificado
2020-02-04,00:05:02,3.6,19.47,-102.19,15.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,06:05:02,verificado
2020-02-04,00:13:29,3.4,19.46,-102.15,15.0,"5 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,06:13:29,verificado
2020-02-04,00:24:50,3.5,19.51,-102.18,15.0,"12 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,06:24:50,verificado
2020-02-04,00:44:13,3.6,19.5,-102.15,21.0,"10 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,06:44:13,verificado
2020-02-04,00:45:25,3.5,19.49,-102.21,12.0,"12 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,06:45:25,verificado
2020-02-04,00:54:05,3.7,19.45,-102.18,11.0,"7 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,06:54:05,verificado
2020-02-04,01:08:02,3.9,19.45,-102.17,17.0,"6 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,07:08:02,verificado
2020-02-04,01:22:51,3.5,19.45,-102.19,15.0,"7 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,07:22:51,verificado
2020-02-04,01:31:30,3.5,19.45,-102.19,15.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,07:31:30,verificado
2020-02-04,01:33:57,3.5,19.46,-102.18,15.0,"7 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,07:33:57,verificado
2020-02-04,01:41:29,3.5,19.48,-102.16,19.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,07:41:29,verificado
2020-02-04,01:53:44,3.6,19.46,-102.2,15.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,07:53:44,verificado
2020-02-04,01:57:17,3.7,19.44,-102.19,12.0,"7 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,07:57:17,verificado
2020-02-04,02:59:29,3.9,19.49,-102.14,21.0,"8 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,08:59:29,verificado
2020-02-04,03:04:10,3.7,19.47,-102.19,15.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,09:04:10,verificado
2020-02-04,03:05:41,3.5,19.47,-102.19,15.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,09:05:41,verificado
2020-02-04,03:10:39,3.7,19.51,-102.15,21.0,"11 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,09:10:39,verificado
2020-02-04,03:17:20,3.6,19.49,-102.14,22.0,"9 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,09:17:20,verificado
2020-02-04,03:31:54,3.4,19.47,-102.17,15.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,09:31:54,verificado
2020-02-04,03:34:03,3.5,19.52,-102.18,15.0,"13 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,09:34:03,verificado
2020-02-04,03:49:44,3.6,19.48,-102.15,19.0,"7 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,09:49:44,verificado
2020-02-04,03:57:41,3.5,19.45,-102.21,11.0,"10 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,09:57:41,verificado
2020-02-04,04:15:30,3.4,19.52,-102.14,15.0,"12 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,10:15:30,verificado
2020-02-04,04:21:04,3.3,19.48,-102.1,16.0,"7 km al NOROESTE de URUAPAN, MICH",2020-02-04,10:21:04,verificado
2020-02-04,04:34:30,3.4,19.44,-102.21,15.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,10:34:30,verificado
2020-02-04,05:01:27,3.6,19.48,-102.19,15.0,"10 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,11:01:27,verificado
2020-02-04,05:20:05,3.4,19.48,-102.19,22.0,"10 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,11:20:05,verificado
2020-02-04,05:36:56,3.5,19.45,-102.21,17.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,11:36:56,verificado
2020-02-04,05:38:08,3.5,19.48,-102.17,15.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,11:38:08,verificado
2020-02-04,05:52:58,3.6,19.5,-102.21,15.0,"13 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,11:52:58,verificado
2020-02-04,05:57:28,3.6,19.5,-102.16,18.0,"10 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,11:57:28,verificado
2020-02-04,06:07:19,3.4,19.51,-102.19,21.0,"12 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,12:07:19,verificado
2020-02-04,06:17:49,3.2,19.46,-102.21,15.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,12:17:49,verificado
2020-02-04,06:18:39,3.4,19.47,-102.19,11.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,12:18:39,verificado
2020-02-04,06:21:14,3.2,19.46,-102.21,12.0,"10 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,12:21:14,verificado
2020-02-04,06:30:33,3.3,19.52,-102.16,15.0,"12 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,12:30:33,verificado
2020-02-04,06:35:12,3.4,19.48,-102.18,10.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,12:35:12,verificado
2020-02-04,07:02:54,3.5,19.52,-102.17,20.0,"12 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,13:02:54,verificado
2020-02-04,07:16:37,3.5,19.44,-102.2,12.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,13:16:37,verificado
2020-02-04,07:41:30,3.5,19.49,-102.19,15.0,"10 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,13:41:30,verificado
2020-02-04,07:46:49,3.3,19.45,-102.18,21.0,"7 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,13:46:49,verificado
2020-02-04,07:53:52,3.5,19.52,-102.17,15.0,"13 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,13:53:52,verificado
2020-02-04,08:16:40,3.5,19.45,-102.14,19.0,"4 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,14:16:40,verificado
2020-02-04,08:30:08,3.6,19.47,-102.15,20.0,"7 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,14:30:08,verificado
2020-02-04,08:35:38,3.6,19.47,-102.15,21.0,"6 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,14:35:38,verificado
2020-02-04,08:42:17,3.5,19.44,-102.21,13.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,14:42:17,verificado
2020-02-04,08:45:03,3.7,19.47,-102.15,21.0,"6 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,14:45:03,verificado
2020-02-04,08:46:55,3.5,19.47,-102.18,14.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,14:46:55,verificado
2020-02-04,09:01:03,3.6,19.48,-102.17,19.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,15:01:03,verificado
2020-02-04,09:07:29,3.6,19.45,-102.15,9.0,"4 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,15:07:29,verificado
2020-02-04,09:08:31,3.8,19.52,-102.19,15.0,"13 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,15:08:31,verificado
2020-02-04,09:11:14,3.7,19.45,-102.17,19.0,"6 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,15:11:14,verificado
2020-02-04,09:15:27,3.6,19.46,-102.19,15.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,15:15:27,verificado
2020-02-04,09:17:02,3.4,19.45,-102.16,10.0,"5 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,15:17:02,verificado
2020-02-04,09:19:46,3.8,19.47,-102.16,22.0,"7 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,15:19:46,verificado
2020-02-04,09:53:54,3.7,19.5,-102.1,24.0,"9 km al NOROESTE de URUAPAN, MICH",2020-02-04,15:53:54,verificado
2020-02-04,09:56:31,3.7,19.48,-102.21,15.0,"12 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,15:56:31,verificado
2020-02-04,10:05:12,3.6,19.47,-102.19,15.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,16:05:12,verificado
2020-02-04,10:53:07,3.2,19.48,-102.16,15.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,16:53:07,verificado
2020-02-04,11:02:40,3.5,19.5,-102.2,15.0,"12 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,17:02:40,verificado
2020-02-04,11:08:11,3.6,19.5,-102.19,17.0,"11 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,17:08:11,verificado
2020-02-04,11:12:22,3.6,19.47,-102.17,15.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,17:12:22,verificado
2020-02-04,11:27:23,3.3,19.44,-102.14,20.0,"3 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,17:27:23,verificado
2020-02-04,11:36:02,3.8,19.5,-102.16,21.0,"10 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,17:36:02,verificado
2020-02-04,11:45:59,3.7,19.5,-102.16,21.0,"10 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,17:45:59,verificado
2020-02-04,11:54:25,3.2,19.48,-102.15,21.0,"7 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,17:54:25,verificado
2020-02-04,12:06:57,3.8,19.53,-102.11,24.0,"13 km al NOROESTE de URUAPAN, MICH",2020-02-04,18:06:57,verificado
2020-02-04,12:12:34,3.9,19.52,-102.21,15.0,"14 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,18:12:34,verificado
2020-02-04,12:37:19,3.7,19.51,-102.18,12.0,"12 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,18:37:19,verificado
2020-02-04,13:55:09,3.8,19.52,-102.17,15.0,"12 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,19:55:09,verificado
2020-02-04,14:27:51,3.7,19.48,-102.21,15.0,"11 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,20:27:51,verificado
2020-02-04,14:40:49,3.8,19.47,-102.2,11.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,20:40:49,verificado
2020-02-04,14:50:14,3.9,19.48,-102.19,19.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,20:50:14,verificado
2020-02-04,15:15:43,3.9,19.46,-102.21,15.0,"10 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,21:15:43,verificado
2020-02-04,15:17:12,3.8,19.49,-102.19,18.0,"11 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-04,21:17:12,verificado
